Format Version,1.23,Take Name,1 Lampe schwarzer Raum 60 1 Diff 0_solved,Total Exported Frames,13513,5m,Take Notes,120.000000,Capture Start Time,2026-05-09 05.19.01.325,Capture Start Frame,2477408,Total Frames in Take,13513,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
87,0.725000,-0.055297,-0.935714,0.321615,-0.133960,-3948.033900,1213.052626,-2844.585407,0.008817,-0.697323,0.011949,0.716603,-28.772774,1555.457515,998.739902
88,0.733000,-0.057352,-0.934614,0.321391,-0.141122,-3944.742919,1214.435701,-2841.449963,0.008807,-0.697323,0.011943,0.716604,-28.777858,1555.460505,998.736958
89,0.742000,-0.060020,-0.933432,0.320800,-0.148966,-3941.399842,1215.940810,-2838.168336,0.008799,-0.697317,0.011949,0.716610,-28.781713,1555.460162,998.741993
90,0.750000,-0.062470,-0.932459,0.319563,-0.156517,-3938.156523,1217.718160,-2834.721244,0.008781,-0.697301,0.011944,0.716625,-28.779090,1555.456552,998.745265
91,0.758000,-0.064433,-0.931420,0.318727,-0.163456,-3935.175988,1219.575203,-2831.175819,0.008762,-0.697326,0.011956,0.716601,-28.774883,1555.455572,998.735638
92,0.767000,-0.065470,-0.930705,0.317110,-0.170126,-3932.433039,1221.781683,-2827.564113,0.008811,-0.697321,0.011957,0.716605,-28.777709,1555.454367,998.733245
93,0.775000,-0.066963,-0.930036,0.315694,-0.175744,-3929.859561,1224.102367,-2823.865286,0.008787,-0.697299,0.011929,0.716627,-28.781584,1555.450505,998.737936
94,0.783000,-0.067524,-0.929530,0.313862,-0.181398,-3927.624994,1226.472956,-2820.125968,0.008794,-0.697301,0.011983,0.716624,-28.778666,1555.448279,998.736733
95,0.792000,-0.067432,-0.929048,0.311737,-0.187465,-3925.390423,1228.999063,-2816.489936,0.008794,-0.697315,0.011950,0.716611,-28.774904,1555.454887,998.736333
96,0.800000,-0.067725,-0.928458,0.310092,-0.192930,-3923.299332,1231.474420,-2812.733697,0.008795,-0.697303,0.011947,0.716623,-28.778231,1555.455515,998.741293
